0,1,2,3,4,5,6,7,8,9,Temperature,sigma2_Pd-Pd,R_Pd-Pd,N_Pd-Pd
2.5213883467732554,3.8816474541129233,0.25028283221847186,0.7290830768487361,0.6095705300019811,-0.7830684667430787,0.22751054500289972,0.2550527402315677,-0.4854126563905614,0.02045506337883432,100.02716796625766,0.0103525203546481,2.7987865034185933,11.583235878264702
2.48419108933978,3.5556447763242325,0.5525668954716454,0.44896035622568503,0.32970632239474296,-0.7544461570223133,0.22531738319225986,0.20392779894820795,0.07324393898967504,-0.17187164550146838,105.0688352607362,0.0107382048439702,2.7969458114162613,11.962774402299626
2.5333881525579662,2.8695109873280833,0.681419183407055,0.4420890715643627,0.4853795330668099,-0.893054590777215,-0.0020583490598245144,0.18934405499462903,0.4890786303495561,0.18820468159371284,110.03155130368096,0.0111045257430653,2.7857164582817733,11.9710873625952
2.7940673565804284,2.0217843200403025,0.43174184659243375,0.6921946744032154,0.5812150411991418,-1.026920564366137,0.2959631473790698,0.2775553308579733,0.2760185533868496,0.5053082709428728,115.01689271472392,0.0108160267289561,2.7801992594050167,11.785187298986806
2.9645924435949613,1.0531936423676675,1.454204269272101,0.10971648722336252,0.5363784626435756,-0.9340776803440963,0.6936532022154005,0.08203688354104935,-0.11952453929858559,0.1971999041243228,120.02641608128832,0.0098628490881862,2.762011266001912,11.099160650763675
3.3353559354790674,-0.33676937569629406,1.1772300488771894,0.7360127645032187,0.5839794308207276,-1.184431638584389,0.4764402999776255,0.3560681540831007,-0.6113455370411107,0.2848114982738398,125.11299115797546,0.0097625560561512,2.751196720933268,11.455563406725895
2.9035496816081676,-0.3886464900685702,1.7772337058712122,0.008711207806529085,0.48988468539737895,-1.2074628981478928,1.283025513525423,0.6806936539601088,-0.47097819391916096,-0.07304992660942185,130.0985388650307,0.0103140290088365,2.7487058666873705,11.88006394221853
3.0010856481377917,-0.6823514081328889,1.8950538381365643,0.05218258031189443,0.4515011354715529,-1.3224445856311418,0.7233804335125656,0.4864675881451334,-0.19461771675109407,0.3599049851338977,135.06027495019157,0.0098320816666014,2.750506574343493,11.695842861359797
2.8492778492055844,-0.8014859337918967,1.716909989758908,0.06070448445610157,0.6935379727625635,-1.4928475520257296,0.5441749234856638,0.6079247534680592,0.41005479697135483,0.3375599424118155,140.04579261503068,0.0101280148971678,2.7444384183904043,11.878510744305274
2.6838181932667897,-0.9218069048224949,1.7603457973756185,0.11028736742069134,0.6723736572719189,-1.5158673206405742,1.0822405914678832,0.5713419790128851,0.13069192827744652,0.19860230294694828,145.03529490421457,0.0103461202193405,2.745072987620319,11.885145435140837
2.308445683836781,-2.5589394896662494,2.120541367457476,0.1732528457081703,1.0250753442879916,-1.9071670163677878,0.902153876465208,0.9237700007854966,0.19085058703373572,0.4192579445862373,150.00174238314176,0.0091654193982659,2.727286372772534,11.54796269289852
2.7580369339340636,-1.087181313508093,1.5801321737036496,0.3163560268120309,0.8607422969685896,-1.6632649272708326,0.7261044836082061,0.7071055652765008,-0.04558862818594906,0.6279575282755869,150.08390565184047,0.0093576847392513,2.7411239409394894,11.094608710618722
2.5927286525637414,6.605306798581822,0.19146984940747686,0.40252511338986335,0.20962702647818307,-0.5406811901166558,0.38939929051838607,0.38722760198476647,0.08143748186287764,-0.2783471971021831,28.605980904214565,0.0087292303448583,2.8232731026000524,12.298593543734212
4.026347223808424,-3.674335162502901,2.614900881614043,0.3423238123731732,0.5255872429959334,-1.163969604406093,0.5581589897101049,0.493352521734945,-0.06542172697492155,0.1765775801756862,49.98241990874234,0.0076214775860542,2.7329886133727204,11.50340620117066
4.945834696701472,-1.8828168257442772,2.2771971990524515,0.3667419705353918,0.05149978100759836,-0.6347205749121281,0.032916276678310076,0.17962984712748725,-1.0172995330102252,0.5218056229564507,50.00628321319019,0.0077866811058087,2.74714950008814,11.468455952325677
4.477297436063338,-0.5218237212517435,1.5746774414790858,0.35141795402704423,-0.10064778341804467,-1.0633596296136996,0.12117570644918185,0.0638898279348818,0.9302170216874427,0.7589705222765017,50.00993049425287,0.0087921317477677,2.7525788140038805,11.897955070388528
3.134437970135555,1.727838874263989,1.4649650609078957,-0.09084462150772842,-0.2760665618154845,-1.1923761783414768,1.5662670730017267,1.5605861035259538,2.36220792195684,-2.110518316136972,49.97564361710323,0.0108005803601358,2.7689551644369943,13.004453982785469
3.631894979459134,1.278983203826641,0.480413289217009,0.4882143260334074,0.4303879596900329,-1.6143441911985277,-1.9215646676104825,-0.1306922653860986,0.739185156251413,3.1326519689369525,49.97463610506135,0.0109327635159555,2.775728553460898,12.768840243760096
3.761465662198941,2.4719139353446176,0.9129578104172289,0.6019914259494586,0.09059881855323457,-0.6456334995190647,0.4668387307729027,0.21994186046491243,0.7964911398601537,-0.17155165924168125,49.996267596934864,0.0097163262342414,2.782236379154193,12.05282322617331
3.6853225267837195,2.9293220405394855,0.8250578581247204,0.5304164141620119,0.06691785040465582,-0.6800793884415183,0.1584346529691947,0.2804704392627117,-0.07335499265680856,0.4600863966819751,49.96689188113497,0.0097361227922719,2.785618204829168,12.020343547144671
3.7528763112085732,3.291826705645456,0.4972917303079197,0.8014917926946997,-0.0678732469833548,-0.5749263173927796,-0.24452639223595818,-0.14159688785762423,0.6425497549835765,0.4703163035581256,49.9981067845092,0.0092837606724593,2.7942749912374705,11.755994201524814
3.2627565081742387,4.425395106402813,0.5385602278733197,0.5890602587109178,0.16673172328351468,-0.5510201027712077,0.04511642137983518,0.26226406804954494,-0.15446819164874986,0.22058412944460848,49.98883874769938,0.0090184083179917,2.802218955513206,11.506980209430038
3.072791786312595,4.80847585664157,0.33973426148810826,0.5759743148961457,0.06773052433500226,-0.6010933073398655,0.30775971392510837,0.07098356807306747,0.6892141974312938,0.17200510937812796,50.00254523159509,0.0089343190394314,2.806441557144505,11.65889244938705
2.972995347546603,5.215575547778584,0.2715913149654587,0.542952751608531,-0.03990929179076791,-0.5049159809677564,0.4778510549688853,0.3947079340257472,0.6679361602823907,-0.1524153459402257,49.99845827530675,0.0091622467062653,2.8102349337122017,11.953279499312146
2.99463365048287,5.365311172977085,0.21109461600093704,0.7156783277905272,0.040395482307590824,-0.492908745480794,0.376109160791463,0.22015996518323594,0.28321102400040793,-0.1909619092184287,50.02648392177914,0.0091040089615644,2.813075381004843,11.939730868662345
2.7258295121085636,5.698709335966037,0.24331224713310023,0.40512252579654273,0.1118966003826968,-0.35141815912133384,0.6338837827268318,0.26788740164211533,0.031729565250603,-0.6976621604351468,50.03092215567485,0.0091330849977588,2.8120236407736927,11.872864099874803
2.792528955481931,5.680439569889394,0.26419169662417036,0.5523108666254551,0.2122255456951958,-0.5410595157138196,0.2601018765452352,0.09396092835876134,0.20342262122032229,-0.23678227486107944,50.007093803680974,0.0092301956954979,2.8155165187052456,11.99709874669674
2.753717021083402,5.876693892998903,0.2593048945954445,0.461015251601038,0.3134756487303025,-0.3886538414701005,0.29601346609454127,0.18849024123926272,-0.18587505219770228,-0.22296397125893588,50.01123515720858,0.008889329892676,2.815705770170412,11.827395193361864
2.8000491220187116,5.585117319061719,0.011464029011639496,0.5868065500211858,0.20895913416730305,-0.6138003496200849,-0.6553852146668036,0.0022700911972050875,0.7539203580801234,0.22033193731712117,50.00300181058282,0.0089584865013387,2.816771921189638,11.908054231915552
2.75140311456056,5.561176749257409,-0.22293348669938456,0.9494143639361201,0.2284464850219833,-0.6201913989358839,-0.25221149014170463,0.17926906889628644,0.1266534617316349,0.051122290562619715,50.033010716257664,0.0092281249497945,2.8172832334087805,12.036190885599956
2.610306063332091,5.385323699247907,-0.12365676420593462,0.9536917139055946,0.3823873251165559,-0.6619813593294327,-0.4034855631883683,0.30074876167658215,-0.470905590564804,0.3889051127360649,55.003559852760745,0.0090642019069165,2.816746293030709,11.596193801469772
2.7071434433899175,5.5541306077939225,-0.17754684989295247,0.9080129859116572,0.2644591232460218,-0.5213883927346441,-0.145636977332542,0.242202515200506,-0.23733313224342628,-0.10506410597970293,60.025935391871165,0.009183719394018,2.81687449275051,11.818600610047916
2.5691116180513967,5.165800634160376,0.262421741055787,0.5491826449363733,0.37496898674593665,-0.5481983298553983,-0.18287155844219932,0.25466854539573275,-1.1300756319865068,-0.03834267135619173,64.98924456595091,0.0097586897317052,2.8165502842838896,12.188947369188856
2.6560191058406244,5.10243236661834,0.20727000352730035,0.441853339378166,0.33943716611415026,-0.44073454680293106,-0.18202186580516044,0.026381409882556134,-0.18007106874321138,0.11011590483805006,69.99601089187117,0.0094580616153826,2.8090064843932203,11.709178418997844
2.6250979748872276,4.906283220264149,0.010343042144630193,0.7930787584985421,0.35664113494647737,-0.5395259320544993,0.2230266357811039,-0.053314469082271096,-0.5881721775378723,-0.18553469977132847,75.01064544325153,0.0095606909056785,2.8107979584188163,11.634647567601585
2.5782693518527413,4.6426323331024175,0.11756816735482586,0.7006214549694707,0.4427775930587481,-0.7515450033150805,0.3370496974105408,0.2681751981704893,0.4314236895647162,-0.15049849165684492,80.03969900766283,0.009926677282462,2.8081107002560395,11.918238609159808
2.4092082937854458,4.600696621939108,-0.03432806635148568,0.6897735088117816,0.3955680614896056,-0.8456138690656546,0.002290072005538102,0.08706601153343477,0.7529929707974008,0.14698608233243554,85.08410710122699,0.0099592464876539,2.811842672992652,11.80058690943477
2.369246051055549,4.32203874023103,0.4780127158947147,0.3184666811746327,0.46572027642812336,-0.8714106973828267,0.09513446098022293,0.17158920503605576,0.4763371083421399,0.09109213429786359,89.9782030551724,0.0103346330565115,2.806703332320258,11.906221900833946
2.538559110731381,4.204803983702387,0.43644568079296336,0.5029889186586232,0.4928748194186537,-0.799584024080217,0.5440453264337404,0.1686283039349059,0.33728136751304,0.06254768623500978,95.04112167868098,0.0105472839566251,2.804286307418009,12.022713338031055
3.2020446252367787,-6.82074631984945,2.886264433033776,2.4936644210219425,3.3068441715572856,0.45823685633360334,-1.0120829796180677,0.3087152147849495,0.1948622209811415,-0.3316970538632397,20.0,0.0055294658820408,2.7378213091608643,8.616025875405102
3.344014374550891,-6.713745273472919,2.7653766148110788,2.407441883276107,3.0996528375481156,0.38355801870830264,-0.961120259735496,0.2800189192063163,0.16730341582684893,-0.3555062850022199,20.0,0.0055432503807175,2.7378982315096105,8.582756731790827
3.0981462310157224,-6.874907662816078,2.963304419324248,2.4798120461993887,3.400782367152088,0.47443806272297717,-1.0257995013430936,0.39350488653254195,0.19688418633114074,-0.39873098055471845,20.0,0.0055279812656905,2.738000011049901,8.566005972816182
2.6708489622425424,-7.04844412910611,3.341902580455713,2.388000785585734,3.893104423573974,0.6263524484647947,-0.9903226735407642,0.5201771478309545,0.4692997883901951,-0.4249905813836214,20.0,0.0055097790207367,2.737630744332372,8.585307512264812
2.689699226304762,-7.019736021702921,3.3571741520695952,2.3721211386835512,3.86610020031409,0.6310167029593126,-1.01491206307109,0.48776497203300273,0.4508220451769257,-0.37250547378274257,20.0,0.0054853420092367,2.7378214254356315,8.546738897685136
