0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.047219044553298,6.516230529784417,0.06738782032861221,0.9644542047415466,-0.022209568345293806,-0.020783269630036724,-0.13485798285296702,0.1873681689055713,0.03658586777651396,0.08686042432442248,-10.0,0.007527691640711,2.818005452485137,9.691550463439906
2.8620662002316934,-0.10968531207954126,1.3914554580859528,1.0600438667491627,0.15327560600555581,-0.7621420076218265,0.1479698971063291,0.24780980533318747,-0.2262470808338725,0.13273834067594004,100.0,0.0092116837530102,2.7510281034965387,9.31727914540381
-4.14252055361847,0.07300506620191002,1.3081622747833888,0.9071725255863654,-0.6508500030438242,0.10289639619976451,0.08811255387168682,-0.08872488602236618,-0.06279305088977383,0.002720683858194295,219.8824703557312,0.0099856543207198,2.7077429850422154,8.682004488130136
-3.3430506697199482,-0.19567918739279477,1.3088198057520577,0.21779357631381407,-0.6674539033988993,0.07995132908232162,0.054210993378437176,0.024605717397675878,0.09517188006489666,0.08193174491924865,219.85167984189724,0.0099243751515032,2.7178459150902734,9.114386159407111
-3.499803638586139,-0.1402217572251735,0.9129032466651158,0.592050059273132,-0.4837139180340791,0.014690588813205674,-0.23329307263977153,0.04990896094955852,-0.05939165116813011,-0.056115657700805316,219.9350197628459,0.0103953476494551,2.713737391914848,9.0683588829462
0.13271845110286595,-0.5180075738049789,-0.7042240902238203,-1.5007331735790315,0.5132810089693347,-0.6679279545493266,-0.06779266070719826,0.3777025044281093,-0.1484176499237317,-0.09243172621441444,278.7792277227723,0.0111864007599161,2.7261908450674213,9.363328085196864
3.5065498743046177,4.277821143521624,0.44971090408769654,0.7210392612068448,-0.07105348738702973,-0.24687011753292926,0.0743395458046022,-0.044164456546503666,0.3334205570640493,0.06857538052414738,50.0,0.008730648161786,2.7966060018998937,9.882037018346406
0.8982964283304127,-1.3803920190255818,-2.5525422471775263,0.42370640319919445,-0.37404477597476365,0.1369448816181888,-0.13882133723229595,-0.04909779345369324,0.019544275848678294,-0.0667211860466751,236.03908910891093,0.0089049468170852,2.72992325759766,8.15272094239921
0.9651779447732362,-1.3585159253470747,-2.735704440240556,0.6189663779472298,-0.3909113535235994,0.08682586883330326,-0.11478033106550292,-0.020141499669690838,0.07681365319180743,0.023777664517253078,235.7421104536489,0.0086749884879913,2.7296346684668413,8.006616149490508
0.9956244946059127,-1.351853214083258,-2.7058838388794606,0.7041228282404066,-0.3477307630210826,0.021907984938288088,0.006599954761055196,0.01523128851511351,-0.032606005649723074,-0.06408113182683148,236.01966469428004,0.0087926503929169,2.730973300328018,8.116423632545688
0.9765549889650593,-1.3600081987060868,-2.6943492316295083,0.6363963892849421,-0.39060871375564427,0.036792326705832906,-0.0062120163684022955,0.026374766712499907,0.10323872334116377,0.004977326389395104,236.08420948616603,0.0088901212055119,2.730202881934273,8.176310075838176
-3.7987858532400782,-0.044076210880390494,1.3527557425922445,0.4092877365628974,-0.6327499087691342,0.20398618361088813,-0.083937390612976,-0.009542361962734197,0.01985080026809996,0.0030935890084218542,220.1571597633136,0.0096920193513549,2.715565571786541,8.645868040588175
4.297349073342204,-0.49182442427314443,1.9747789973705208,0.2017390309115839,-0.28690381480556626,-0.4606074038520688,0.4753986013126076,-0.21987455681507984,-0.22669499268677784,0.16575419729091073,50.0,0.0084152191012018,2.753862587147214,9.907917054695089
-2.8037324009749005,0.3822162021991663,-0.2721825634784391,-1.2151270758319128,1.4157169478795764,-0.39103452435315245,0.39029030835508943,-0.04798277701191536,0.04136332861351143,0.2860866418045471,236.43279207920787,0.0151313468213865,2.6987811531397115,7.561098756990123
-2.464999926378822,-0.3881622533869746,0.8748712853605942,0.058286992480033946,-0.4472396116254716,-0.1446936964360303,0.06373925528286332,0.23781207756795703,-0.05256192563332435,-0.09873618761498289,155.89256410256414,0.0100743193723022,2.719644658145567,9.512795577466886
-2.5353621820861303,-0.4327943017997148,1.0419839750757462,-0.15696325095505775,-0.5292547547544069,-0.02922839069917814,-0.1365399222626532,0.08971755060199113,-0.008916012068904827,-0.07627749736191923,155.8573517786561,0.0098841279618402,2.719508278869156,9.60167510719052
-2.483238707455114,0.31705034231871415,-0.6397702019512717,-0.7936064353433468,1.550451325472052,-0.2556863007210852,0.09956006558168914,-0.231686226664671,0.02146170557433663,0.0923807703911721,82.50883168316832,0.0135210462061435,2.7085156124515826,6.774884100487268
-3.7309909740877076,-0.030495190162403013,1.288204797978174,0.34830512622479204,-0.5410857519857101,0.0904096549425106,0.1197752246744663,-0.013205606626440297,0.045310455921699244,0.09338050391683178,219.8605533596838,0.010266264834764,2.7143717743033866,8.85457489715533
